Timestamp; robot ID; x coordinate; y coordinate; angle; current joint x; current joint y; previous joint x; previous joint y; it entry; age 
9303; 12; 13.9642; 6.56941; 73.1278; 13.6991; 6.59399; 0; 0; 7671; 1632
9303; 13; 14.3619; 6.27587; 76.2873; 13.9974; 6.22224; 14.3289; 6.62287; 8212; 1091
9303; 14; 14.7827; 6.00758; 79.4267; 14.4061; 5.94107; 0; 0; 9233; 70
9305; 1; 9.20278; 5.4404; 38.4647; 9.19928; 5.7687; 8.76361; 5.25733; 2456; 6849
9305; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7479
9305; 3; 9.89962; 5.51621; 45.0171; 9.58042; 5.45894; 0; 0; 2693; 6612
9305; 4; 9.97648; 6.44358; 55.5321; 10.0721; 5.98215; 0; 0; 4383; 4922
9305; 5; 12.0722; 7.17476; 64.6607; 11.8981; 6.98395; 11.7645; 7.47652; 5954; 3351
9305; 6; 10.4952; 6.80054; 61.2021; 10.2918; 6.38844; 0; 0; 4641; 4664
9305; 7; 11.4434; 7.7693; 61.6029; 11.5937; 7.28452; 0; 0; 5869; 3436
9305; 8; 11.5125; 6.82717; 63.8165; 11.1553; 6.48978; 0; 0; 5538; 3767
9305; 9; 10.7475; 6.20234; 57.2978; 10.7091; 6.47353; 10.3303; 6.13114; 5425; 3880
9305; 10; 12.8109; 6.75606; 65.179; 12.3839; 6.93247; 0; 0; 6488; 2817
9305; 11; 13.3648; 6.93761; 74.9464; 13.0619; 6.81085; 0; 0; 7103; 2202
9305; 12; 13.9621; 6.57499; 73.1257; 13.6966; 6.59992; 0; 0; 7671; 1634
9305; 13; 14.3599; 6.28145; 76.2852; 13.9949; 6.22817; 14.3273; 6.6281; 8212; 1093
9305; 14; 14.7802; 6.01171; 79.4302; 14.405; 5.94519; 0; 0; 9233; 72
9320; 1; 9.2077; 5.44448; 38.463; 9.20903; 5.78688; 8.76361; 5.25733; 2456; 6864
9320; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7494
9320; 3; 9.89964; 5.51603; 45.0164; 9.58557; 5.45799; 0; 0; 2693; 6627
9320; 4; 9.97752; 6.44323; 55.5361; 10.0731; 5.98124; 0; 0; 4383; 4937
9320; 5; 12.0771; 7.17188; 64.6607; 11.9023; 6.98071; 11.7731; 7.47236; 5954; 3366
9320; 6; 10.4755; 6.79994; 61.2881; 10.2985; 6.38155; 0; 0; 4641; 4679
9320; 7; 11.447; 7.76593; 61.6084; 11.5978; 7.28128; 0; 0; 5869; 3451
9320; 8; 11.5162; 6.82511; 63.811; 11.1553; 6.49373; 0; 0; 5538; 3782
9320; 9; 10.7492; 6.20164; 57.2939; 10.7112; 6.45894; 10.3369; 6.12425; 5425; 3895
9320; 10; 12.8151; 6.75253; 65.1755; 12.3888; 6.92959; 0; 0; 6488; 2832
9320; 11; 13.3692; 6.93523; 74.9541; 13.0655; 6.80666; 0; 0; 7103; 2217
9320; 12; 13.9679; 6.57407; 73.1235; 13.7019; 6.59936; 0; 0; 7671; 1649
9320; 13; 14.3656; 6.28053; 76.2831; 14.0003; 6.2276; 14.3335; 6.62682; 8212; 1108
9320; 14; 14.7857; 6.01261; 79.4222; 14.4111; 5.94489; 0; 0; 9233; 87
9367; 1; 9.20773; 5.44447; 38.4629; 9.19928; 5.7687; 8.76361; 5.25733; 2456; 6911
9367; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7541
9367; 3; 9.90163; 5.5149; 45.0085; 9.58344; 5.46172; 0; 0; 2693; 6674
9367; 4; 9.9798; 6.44004; 55.5432; 10.0774; 5.97927; 0; 0; 4383; 4984
9367; 5; 12.0828; 7.16733; 64.6607; 11.9083; 6.97671; 11.7746; 7.46928; 5954; 3413
9367; 6; 10.5022; 6.79733; 61.2; 10.2989; 6.38535; 0; 0; 4641; 4726
9367; 7; 11.454; 7.76186; 61.6029; 11.6038; 7.27728; 0; 0; 5869; 3498
9367; 8; 11.5206; 6.82136; 63.8054; 11.1628; 6.48523; 0; 0; 5538; 3829
9367; 9; 10.753; 6.19945; 57.2937; 10.7169; 6.46975; 10.3373; 6.12806; 5425; 3942
9367; 10; 12.8174; 6.74468; 65.1573; 12.3944; 6.92503; 0; 0; 6488; 2879
9367; 11; 13.36; 6.90845; 74.8863; 13.0644; 6.79554; 0; 0; 7103; 2264
9367; 12; 13.9446; 6.53651; 73.1533; 13.6846; 6.55694; 0; 0; 7671; 1696
9367; 13; 14.3423; 6.24297; 76.3128; 13.983; 6.18518; 14.3042; 6.59414; 8212; 1155
9367; 14; 14.7622; 5.97427; 79.4526; 14.3937; 5.90255; 0; 0; 9233; 134
9385; 1; 9.20771; 5.44445; 38.4629; 9.19928; 5.7687; 8.76361; 5.25733; 2456; 6929
9385; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7559
9385; 3; 9.90206; 5.51447; 45.0062; 9.58343; 5.46169; 0; 0; 2693; 6692
9385; 4; 9.9806; 6.43918; 55.5436; 10.0779; 5.97842; 0; 0; 4383; 5002
9385; 5; 12.0867; 7.1644; 64.6607; 11.9121; 6.97344; 11.7785; 7.46601; 5954; 3431
9385; 6; 10.4972; 6.79682; 61.2229; 10.2995; 6.38444; 0; 0; 4641; 4744
9385; 7; 11.4577; 7.75886; 61.6037; 11.6077; 7.27401; 0; 0; 5869; 3516
9385; 8; 11.5231; 6.81945; 63.7985; 11.1636; 6.48436; 0; 0; 5538; 3847
9385; 9; 10.7539; 6.19865; 57.2937; 10.7176; 6.46874; 10.3379; 6.12714; 5425; 3960
9385; 10; 12.8214; 6.74193; 65.1581; 12.3984; 6.92211; 0; 0; 6488; 2897
9385; 11; 13.3575; 6.89455; 74.8357; 13.0686; 6.79294; 0; 0; 7103; 2282
9385; 12; 13.9414; 6.50633; 73.1229; 13.6754; 6.53173; 0; 0; 7671; 1714
9385; 13; 14.3392; 6.21279; 76.2824; 13.9737; 6.15997; 14.3071; 6.55897; 8212; 1173
9385; 14; 14.759; 5.94411; 79.4224; 14.3845; 5.87726; 0; 0; 9233; 152
9420; 1; 9.20771; 5.44445; 38.4629; 9.20902; 5.78634; 8.76361; 5.25733; 2456; 6964
9420; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7594
9420; 3; 9.90091; 5.51512; 45.0113; 9.58856; 5.46141; 0; 0; 2693; 6727
9420; 4; 9.97867; 6.44072; 55.542; 10.0756; 5.9796; 0; 0; 4383; 5037
9420; 5; 12.0782; 7.17077; 64.6607; 11.9016; 6.98045; 11.7742; 7.47124; 5954; 3466
9420; 6; 10.4692; 6.79784; 61.3218; 10.3009; 6.37987; 0; 0; 4641; 4779
9420; 7; 11.4482; 7.76486; 61.6078; 11.5971; 7.28102; 0; 0; 5869; 3551
9420; 8; 11.5175; 6.82379; 63.8124; 11.1578; 6.49203; 0; 0; 5538; 3882
9420; 9; 10.7516; 6.19997; 57.2937; 10.7137; 6.45723; 10.3394; 6.12257; 5425; 3995
9420; 10; 12.8163; 6.75156; 65.1763; 12.3866; 6.937; 0; 0; 6488; 2932
9420; 11; 13.368; 6.92916; 74.9316; 13.0669; 6.80585; 0; 0; 7103; 2317
9420; 12; 13.9635; 6.56324; 73.1266; 13.6982; 6.58803; 0; 0; 7671; 1749
9420; 13; 14.3612; 6.2697; 76.2861; 13.9965; 6.21627; 14.3285; 6.6165; 8212; 1208
9420; 14; 14.7818; 6.00055; 79.4261; 14.4073; 5.93356; 0; 0; 9233; 187
9441; 1; 9.20769; 5.44444; 38.4629; 9.20904; 5.79643; 8.76361; 5.25733; 2456; 6985
9441; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7615
9441; 3; 9.89977; 5.51562; 45.0158; 9.58623; 5.46816; 0; 0; 2693; 6748
9441; 4; 9.97694; 6.44208; 55.5399; 10.0733; 5.98076; 0; 0; 4383; 5058
9441; 5; 12.0764; 7.17139; 64.6608; 11.9017; 6.98022; 11.7724; 7.47186; 5954; 3487
9441; 6; 10.4885; 6.79931; 61.2391; 10.2947; 6.38678; 0; 0; 4641; 4800
9441; 7; 11.4498; 7.76668; 61.594; 11.5972; 7.28079; 0; 0; 5869; 3572
9441; 8; 11.5156; 6.82461; 63.8111; 11.1542; 6.48172; 0; 0; 5538; 3903
9441; 9; 10.7494; 6.20103; 57.2937; 10.7112; 6.47281; 10.3332; 6.12948; 5425; 4016
9441; 10; 12.816; 6.75224; 65.1814; 12.3885; 6.92822; 0; 0; 6488; 2953
9441; 11; 13.3721; 6.93803; 74.9626; 13.0675; 6.80746; 0; 0; 7103; 2338
9441; 12; 13.9713; 6.57927; 73.1259; 13.7058; 6.60416; 0; 0; 7671; 1770
9441; 13; 14.369; 6.28573; 76.2855; 14.0042; 6.2324; 14.3364; 6.63243; 8212; 1229
9441; 14; 14.7899; 6.0163; 79.4239; 14.4149; 5.9497; 0; 0; 9233; 208
9474; 1; 9.20279; 5.44029; 38.4644; 9.19928; 5.7687; 8.76361; 5.25733; 2456; 7018
9474; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7648
9474; 3; 9.89947; 5.51478; 45.0157; 9.5804; 5.45868; 0; 0; 2693; 6781
9474; 4; 9.97465; 6.43972; 55.5482; 10.073; 5.97967; 0; 0; 4383; 5091
9474; 5; 12.0774; 7.16847; 64.6609; 11.9008; 6.97562; 11.7671; 7.46816; 5954; 3520
9474; 6; 10.4859; 6.79805; 61.2471; 10.2983; 6.37974; 0; 0; 4641; 4833
9474; 7; 11.4459; 7.76195; 61.6141; 11.5963; 7.27619; 0; 0; 5869; 3605
9474; 8; 11.5157; 6.82238; 63.8069; 11.1551; 6.49176; 0; 0; 5538; 3936
9474; 9; 10.749; 6.19984; 57.2934; 10.711; 6.457; 10.3367; 6.12244; 5425; 4049
9474; 10; 12.811; 6.7436; 65.1499; 12.3846; 6.92677; 0; 0; 6488; 2986
9474; 11; 13.3597; 6.92024; 74.9478; 13.0595; 6.79761; 0; 0; 7103; 2371
9474; 12; 13.9574; 6.55777; 73.1246; 13.6917; 6.58289; 0; 0; 7671; 1803
9474; 13; 14.3552; 6.26423; 76.2841; 13.99; 6.21113; 14.3228; 6.61069; 8212; 1262
9509; 1; 9.2028; 5.44033; 38.4645; 9.20902; 5.79336; 8.76361; 5.25733; 2456; 7053
9509; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7683
9509; 3; 9.89977; 5.51543; 45.0158; 9.58285; 5.46111; 0; 0; 2693; 6816
9509; 4; 9.97596; 6.44125; 55.5441; 10.0729; 5.98034; 0; 0; 4383; 5126
9509; 5; 12.0725; 7.17351; 64.6608; 11.8977; 6.98234; 11.7685; 7.47397; 5954; 3555
9509; 6; 10.473; 6.79891; 61.2982; 10.2943; 6.38637; 0; 0; 4641; 4868
9509; 7; 11.4423; 7.76751; 61.6086; 11.5933; 7.2829; 0; 0; 5869; 3640
9509; 8; 11.5135; 6.8255; 63.8197; 11.1537; 6.48119; 0; 0; 5538; 3971
9509; 9; 10.7494; 6.20077; 57.2936; 10.7108; 6.4724; 10.3328; 6.12907; 5425; 4084
9509; 10; 12.8109; 6.75447; 65.1773; 12.3842; 6.93121; 0; 0; 6488; 3021
9509; 11; 13.3653; 6.93761; 74.9583; 13.0612; 6.80807; 0; 0; 7103; 2406
9509; 12; 13.9647; 6.5772; 73.1222; 13.6985; 6.60272; 0; 0; 7671; 1838
9509; 13; 14.3625; 6.28366; 76.2817; 13.9968; 6.23096; 14.3306; 6.62972; 8212; 1297
9512; 1; 9.2028; 5.44035; 38.4646; 9.20903; 5.79887; 8.76361; 5.25733; 2456; 7056
9512; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7686
9512; 3; 9.89983; 5.51568; 45.016; 9.58064; 5.46375; 0; 0; 2693; 6819
9512; 4; 9.97561; 6.44133; 55.546; 10.0734; 5.98078; 0; 0; 4383; 5129
9512; 5; 12.0728; 7.17387; 64.6608; 11.8978; 6.98238; 11.7642; 7.47493; 5954; 3558
9512; 6; 10.4758; 6.79938; 61.2878; 10.2987; 6.38103; 0; 0; 4641; 4871
9512; 7; 11.4422; 7.76773; 61.6105; 11.5934; 7.28295; 0; 0; 5869; 3643
9512; 8; 11.5137; 6.82591; 63.8194; 11.1556; 6.49318; 0; 0; 5538; 3974
9512; 9; 10.7495; 6.20113; 57.2937; 10.7115; 6.45838; 10.3372; 6.12374; 5425; 4087
9512; 10; 12.81; 6.75371; 65.171; 12.3845; 6.93158; 0; 0; 6488; 3024
9512; 11; 13.3635; 6.93613; 74.96; 13.0618; 6.81052; 0; 0; 7103; 2409
9512; 12; 13.9604; 6.57836; 73.1356; 13.6969; 6.60165; 0; 0; 7671; 1841
9512; 13; 14.3581; 6.28482; 76.2952; 13.9952; 6.22989; 14.3235; 6.63311; 8212; 1300
9542; 1; 9.20279; 5.44036; 38.4646; 9.20904; 5.79476; 8.76361; 5.25733; 2456; 7086
9542; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7716
9542; 3; 9.89977; 5.51586; 45.0162; 9.58222; 5.46137; 0; 0; 2693; 6849
9542; 4; 9.97581; 6.44181; 55.5445; 10.0733; 5.98102; 0; 0; 4383; 5159
9542; 5; 12.0751; 7.1726; 64.6607; 11.9003; 6.9816; 11.7667; 7.47416; 5954; 3588
9542; 6; 10.4974; 6.79934; 61.2042; 10.2986; 6.3813; 0; 0; 4641; 4901
9542; 7; 11.4451; 7.76668; 61.6079; 11.5959; 7.28216; 0; 0; 5869; 3673
9542; 8; 11.5148; 6.82542; 63.8138; 11.1555; 6.49346; 0; 0; 5538; 4004
9542; 9; 10.7493; 6.20139; 57.2938; 10.7114; 6.45866; 10.3371; 6.124; 5425; 4117
9542; 10; 12.8119; 6.75209; 65.1691; 12.3868; 6.93031; 0; 0; 6488; 3054
9542; 11; 13.3653; 6.93463; 74.962; 13.0549; 6.81431; 0; 0; 7103; 2439
9542; 12; 13.9546; 6.58343; 73.1736; 13.6989; 6.60062; 0; 0; 7671; 1871
9542; 13; 14.3524; 6.28989; 76.3331; 13.9972; 6.22886; 14.31; 6.64431; 8212; 1330
9572; 1; 9.20279; 5.44037; 38.4646; 9.20902; 5.79309; 8.76361; 5.25733; 2456; 7116
9572; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7746
9572; 3; 9.89972; 5.51599; 45.0164; 9.58334; 5.46138; 0; 0; 2693; 6879
9572; 4; 9.97541; 6.44181; 55.546; 10.0732; 5.98119; 0; 0; 4383; 5189
9572; 5; 12.0754; 7.17268; 64.6607; 11.901; 6.98143; 11.7673; 7.474; 5954; 3618
9572; 6; 10.4712; 6.79972; 61.3046; 10.2939; 6.38594; 0; 0; 4641; 4931
9572; 7; 11.4451; 7.76668; 61.6089; 11.5965; 7.282; 0; 0; 5869; 3703
9572; 8; 11.5149; 6.82559; 63.8132; 11.1554; 6.49368; 0; 0; 5538; 4034
9572; 9; 10.7492; 6.20159; 57.2938; 10.7113; 6.45887; 10.3324; 6.12864; 5425; 4147
9572; 10; 12.8158; 6.75578; 65.1887; 12.387; 6.9304; 0; 0; 6488; 3084
9572; 11; 13.3709; 6.93604; 74.94; 13.0755; 6.81511; 0; 0; 7103; 2469
9572; 12; 13.9697; 6.57009; 73.1147; 13.702; 6.59686; 0; 0; 7671; 1901
9572; 13; 14.3675; 6.27655; 76.2742; 14.0004; 6.2251; 14.3371; 6.62135; 8212; 1360
9598; 1; 9.2028; 5.44035; 38.4645; 9.20902; 5.79303; 8.76361; 5.25733; 2456; 7142
9598; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7772
9598; 3; 9.90339; 5.51359; 45.0003; 9.58335; 5.46135; 0; 0; 2693; 6905
9598; 4; 9.98127; 6.43668; 55.5451; 10.0804; 5.97615; 0; 0; 4383; 5215
9598; 5; 12.068; 7.1769; 64.6608; 11.8932; 6.9861; 11.7595; 7.47867; 5954; 3644
9598; 6; 10.4794; 6.79569; 61.2924; 10.3044; 6.37631; 0; 0; 4641; 4957
9598; 7; 11.4378; 7.77091; 61.6088; 11.5887; 7.28667; 0; 0; 5869; 3729
9598; 8; 11.5141; 6.82556; 63.8432; 11.1596; 6.47892; 0; 0; 5538; 4060
9598; 9; 10.7549; 6.19715; 57.2944; 10.7163; 6.46895; 10.3428; 6.11901; 5425; 4173
9598; 10; 12.8053; 6.75689; 65.1717; 12.3797; 6.93462; 0; 0; 6488; 3110
9598; 11; 13.3599; 6.93946; 74.9598; 13.0526; 6.81351; 0; 0; 7103; 2495
9598; 12; 13.9602; 6.57874; 73.1182; 13.6917; 6.61118; 0; 0; 7671; 1927
9598; 13; 14.358; 6.2852; 76.2777; 14.0019; 6.23744; 14.3269; 6.63059; 8212; 1386
9633; 1; 9.2028; 5.44033; 38.4645; 9.19928; 5.7687; 8.76361; 5.25733; 2456; 7177
9633; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7807
9633; 3; 9.90703; 5.51102; 44.9835; 9.58045; 5.45877; 0; 0; 2693; 6940
9633; 4; 9.98759; 6.43092; 55.5488; 10.0877; 5.97105; 0; 0; 4383; 5250
9633; 5; 12.0757; 7.17087; 64.6608; 11.901; 6.9797; 11.7717; 7.47133; 5954; 3679
9633; 6; 10.5118; 6.78989; 61.1949; 10.3088; 6.37235; 0; 0; 4641; 4992
9633; 7; 11.4456; 7.7649; 61.6083; 11.5965; 7.28027; 0; 0; 5869; 3764
9633; 8; 11.5215; 6.81978; 63.8417; 11.1675; 6.48446; 0; 0; 5538; 4095
9633; 9; 10.762; 6.19178; 57.2943; 10.7233; 6.44937; 10.3472; 6.11506; 5425; 4208
9633; 10; 12.8112; 6.74907; 65.162; 12.3874; 6.92857; 0; 0; 6488; 3145
9633; 11; 13.3607; 6.92489; 74.9351; 13.0591; 6.80078; 0; 0; 7103; 2530
9633; 12; 13.9521; 6.56229; 73.1476; 13.6912; 6.58466; 0; 0; 7671; 1962
9633; 13; 14.3499; 6.26875; 76.3071; 13.9894; 6.21187; 14.3129; 6.619; 8212; 1421
9638; 1; 9.2028; 5.44033; 38.4645; 9.20903; 5.78684; 8.76361; 5.25733; 2456; 7182
9638; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7812
9638; 3; 9.90766; 5.51063; 44.9806; 9.58555; 5.45792; 0; 0; 2693; 6945
9638; 4; 9.98926; 6.43038; 55.547; 10.0889; 5.97026; 0; 0; 4383; 5255
9638; 5; 12.076; 7.17082; 64.6608; 11.9007; 6.97973; 11.767; 7.47229; 5954; 3684
9638; 6; 10.5087; 6.78935; 61.2118; 10.3126; 6.37023; 0; 0; 4641; 4997
9638; 7; 11.4466; 7.76514; 61.6052; 11.5962; 7.2803; 0; 0; 5869; 3769
9638; 8; 11.5222; 6.81943; 63.8437; 11.1688; 6.48371; 0; 0; 5538; 4100
9638; 9; 10.7632; 6.191; 57.2944; 10.7246; 6.44858; 10.351; 6.11293; 5425; 4213
9638; 10; 12.8111; 6.74885; 65.1606; 12.3876; 6.92855; 0; 0; 6488; 3150
9638; 11; 13.3598; 6.92374; 74.932; 13.0587; 6.80031; 0; 0; 7103; 2535
9638; 12; 13.9576; 6.55491; 73.1143; 13.6899; 6.58316; 0; 0; 7671; 1967
9638; 13; 14.3553; 6.26138; 76.2738; 13.9923; 6.206; 14.325; 6.60611; 8212; 1426
9658; 1; 9.2028; 5.44032; 38.4645; 9.20903; 5.78684; 8.76361; 5.25733; 2456; 7202
9658; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7832
9658; 3; 9.90809; 5.51032; 44.9786; 9.5856; 5.45787; 0; 0; 2693; 6965
9658; 4; 9.98976; 6.42955; 55.5486; 10.0898; 5.96966; 0; 0; 4383; 5275
9658; 5; 12.077; 7.17006; 64.6608; 11.9013; 6.97918; 11.7676; 7.47175; 5954; 3704
9658; 6; 10.4832; 6.7887; 61.313; 10.3134; 6.36962; 0; 0; 4641; 5017
9658; 7; 11.4466; 7.76401; 61.6093; 11.5968; 7.27975; 0; 0; 5869; 3789
9658; 8; 11.5232; 6.81871; 63.8434; 11.1696; 6.48308; 0; 0; 5538; 4120
9658; 9; 10.7641; 6.19038; 57.2943; 10.7254; 6.44797; 10.3519; 6.11232; 5425; 4233
9658; 10; 12.8133; 6.74919; 65.1669; 12.3886; 6.92778; 0; 0; 6488; 3170
9658; 11; 13.3632; 6.92493; 74.9308; 13.0622; 6.80178; 0; 0; 7103; 2555
9658; 12; 13.9586; 6.55764; 73.1251; 13.693; 6.58387; 0; 0; 7671; 1987
9658; 13; 14.3564; 6.26411; 76.2846; 13.995; 6.20729; 14.3239; 6.61065; 8212; 1446
9692; 1; 9.20273; 5.44045; 38.465; 9.20903; 5.78698; 8.76361; 5.25733; 2456; 7236
9692; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7866
9692; 3; 9.89881; 5.5168; 45.0194; 9.58553; 5.45806; 0; 0; 2693; 6999
9692; 4; 9.97601; 6.44541; 55.5271; 10.0714; 5.98218; 0; 0; 4383; 5309
9692; 5; 12.0699; 7.17568; 64.6607; 11.8963; 6.98577; 11.7626; 7.47834; 5954; 3738
9692; 6; 10.4912; 6.8016; 61.2146; 10.295; 6.38248; 0; 0; 4641; 5051
9692; 7; 11.4407; 7.77009; 61.6044; 11.5918; 7.28634; 0; 0; 5869; 3823
9692; 8; 11.5106; 6.82776; 63.8187; 11.1514; 6.49528; 0; 0; 5538; 4154
9692; 9; 10.7461; 6.20325; 57.2927; 10.7078; 6.46077; 10.3334; 6.12518; 5425; 4267
9692; 10; 12.8104; 6.75885; 65.1889; 12.3816; 6.93341; 0; 0; 6488; 3204
9692; 11; 13.3659; 6.94152; 74.9435; 13.0634; 6.81545; 0; 0; 7103; 2589
9692; 12; 13.9632; 6.578; 73.1244; 13.6974; 6.60316; 0; 0; 7671; 2021
9692; 13; 14.3609; 6.28446; 76.2839; 13.996; 6.2313; 14.3286; 6.63089; 8212; 1480
9720; 1; 9.20275; 5.44039; 38.4648; 9.20902; 5.78707; 8.76361; 5.25733; 2456; 7264
9720; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7894
9720; 3; 9.89906; 5.51619; 45.0182; 9.58547; 5.4581; 0; 0; 2693; 7027
9720; 4; 9.97616; 6.44401; 55.5286; 10.0719; 5.98116; 0; 0; 4383; 5337
9720; 5; 12.0613; 7.18114; 64.6608; 11.8866; 6.99021; 11.7529; 7.48277; 5954; 3766
9720; 6; 10.4769; 6.80141; 61.2649; 10.2954; 6.38129; 0; 0; 4641; 5079
9720; 7; 11.4328; 7.77575; 61.6019; 11.5821; 7.29078; 0; 0; 5869; 3851
9720; 8; 11.5061; 6.83067; 63.8371; 11.1511; 6.49586; 0; 0; 5538; 4182
9720; 9; 10.7465; 6.2031; 57.2995; 10.7066; 6.46031; 10.3339; 6.12399; 5425; 4295
9720; 10; 12.8017; 6.76405; 65.188; 12.373; 6.93884; 0; 0; 6488; 3232
9720; 11; 13.3566; 6.94584; 74.9405; 13.0544; 6.82046; 0; 0; 7103; 2617
9720; 12; 13.953; 6.5821; 73.1272; 13.6878; 6.60679; 0; 0; 7671; 2049
9720; 13; 14.3507; 6.28857; 76.2867; 13.9859; 6.23518; 14.3178; 6.63546; 8212; 1508
9720; 14; 14.8626; 5.84674; 78.6455; 14.3943; 5.95853; 0; 0; 9720; 0
9756; 1; 9.2028; 5.44033; 38.4645; 9.20903; 5.78684; 8.76361; 5.25733; 2456; 7300
9756; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7930
9756; 3; 9.89986; 5.51552; 45.0158; 9.58554; 5.45789; 0; 0; 2693; 7063
9756; 4; 9.97736; 6.44249; 55.5302; 10.0733; 5.98; 0; 0; 4383; 5373
9756; 5; 12.0709; 7.17389; 64.6608; 11.8956; 6.98197; 11.762; 7.47453; 5954; 3802
9756; 6; 10.4771; 6.79944; 61.2734; 10.297; 6.38; 0; 0; 4641; 5115
9756; 7; 11.4411; 7.76804; 61.607; 11.5912; 7.28254; 0; 0; 5869; 3887
9756; 8; 11.512; 6.82584; 63.82; 11.1489; 6.48638; 0; 0; 5538; 4218
9756; 9; 10.7479; 6.20086; 57.2975; 10.709; 6.45837; 10.3354; 6.1227; 5425; 4331
9756; 10; 12.8096; 6.75516; 65.179; 12.3826; 6.93159; 0; 0; 6488; 3268
9756; 11; 13.3632; 6.9361; 74.9438; 13.0607; 6.80993; 0; 0; 7103; 2653
9756; 12; 13.9614; 6.57191; 73.1198; 13.6948; 6.59782; 0; 0; 7671; 2085
9756; 13; 14.3592; 6.27837; 76.2793; 13.9931; 6.22606; 14.3278; 6.62404; 8212; 1544
9756; 14; 14.8649; 5.86636; 78.7571; 14.4027; 5.94457; 0; 0; 9720; 36
9788; 1; 9.20279; 5.44036; 38.4646; 9.20903; 5.78697; 8.76361; 5.25733; 2456; 7332
9788; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7962
9788; 3; 9.89975; 5.51578; 45.0163; 9.58552; 5.45803; 0; 0; 2693; 7095
9788; 4; 9.97729; 6.44309; 55.5295; 10.0731; 5.98044; 0; 0; 4383; 5405
9788; 5; 12.0741; 7.17242; 64.6608; 11.8995; 6.98123; 11.7658; 7.47379; 5954; 3834
9788; 6; 10.4924; 6.79974; 61.2135; 10.2968; 6.38051; 0; 0; 4641; 5147
9788; 7; 11.4439; 7.76643; 61.6086; 11.595; 7.2818; 0; 0; 5869; 3919
9788; 8; 11.5135; 6.82544; 63.8125; 11.153; 6.49409; 0; 0; 5538; 4250
9788; 9; 10.7477; 6.20142; 57.2976; 10.7088; 6.45894; 10.3352; 6.12321; 5425; 4363
9788; 10; 12.8145; 6.75546; 65.1886; 12.3857; 6.93013; 0; 0; 6488; 3300
9788; 11; 13.369; 6.93628; 74.9357; 13.0674; 6.812; 0; 0; 7103; 2685
9788; 12; 13.9647; 6.57155; 73.1279; 13.6996; 6.59611; 0; 0; 7671; 2117
9788; 13; 14.3624; 6.27801; 76.2874; 13.9979; 6.22436; 14.3294; 6.62503; 8212; 1576
9788; 14; 14.8692; 5.86716; 78.7669; 14.4068; 5.94288; 0; 0; 9720; 68
9802; 1; 9.20768; 5.44443; 38.4629; 9.20903; 5.78686; 8.76361; 5.25733; 2456; 7346
9802; 2; 9.00287; 6.16682; 45.5417; 8.75986; 6.42681; 8.7574; 5.90682; 1826; 7976
9802; 3; 9.89959; 5.51565; 45.0161; 9.58557; 5.45797; 0; 0; 2693; 7109
9802; 4; 9.97822; 6.44313; 55.5328; 10.0731; 5.98075; 0; 0; 4383; 5419
9802; 5; 12.0734; 7.17352; 64.6608; 11.8984; 6.98209; 11.7647; 7.47465; 5954; 3848
9802; 6; 10.4798; 6.79943; 61.2712; 10.2984; 6.381; 0; 0; 4641; 5161
9802; 7; 11.4435; 7.76763; 61.6075; 11.5939; 7.28266; 0; 0; 5869; 3933
9802; 8; 11.5143; 6.82558; 63.8192; 11.1552; 6.49312; 0; 0; 5538; 4264
9802; 9; 10.7491; 6.20108; 57.2938; 10.7112; 6.45835; 10.3369; 6.1237; 5425; 4377
